split,regime,task,seed,episodes,success_rate,contact_precision,budget_violation_rate,fall_rate,balance_margin,recovery_success,energy_contact_cost,calibration_error,ablation,interpretation
combined_stress,one_hand_occupied,box_lift_rebalance,1,84,0.690476,0.582129,0.151554,0.081660,0.599652,0.546605,0.283041,0.064900,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,box_lift_rebalance,2,84,0.642857,0.566961,0.152184,0.083263,0.600436,0.531365,0.283474,0.065334,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,box_lift_rebalance,3,84,0.642857,0.567801,0.152814,0.075720,0.601677,0.532727,0.283906,0.065768,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,box_lift_rebalance,4,84,0.690476,0.568641,0.153444,0.075038,0.602575,0.533643,0.284339,0.066202,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,box_lift_rebalance,5,84,0.642857,0.569481,0.154074,0.076642,0.587351,0.534411,0.284772,0.066636,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,box_lift_rebalance,6,84,0.654762,0.570321,0.154704,0.076817,0.588206,0.535272,0.285204,0.067070,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,0,84,0.630952,0.579347,0.161659,0.082405,0.606177,0.534905,0.289973,0.064683,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,1,84,0.666667,0.580203,0.150295,0.081237,0.591107,0.535869,0.282170,0.064933,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,2,84,0.619048,0.581059,0.150937,0.082850,0.591906,0.536652,0.282611,0.065376,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,3,84,0.654762,0.581915,0.151579,0.082462,0.592806,0.537565,0.283052,0.065818,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,4,84,0.654762,0.566763,0.152221,0.082932,0.593662,0.538423,0.283493,0.066260,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,5,84,0.583333,0.567619,0.152863,0.085116,0.594433,0.539169,0.283934,0.066702,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,fallen_object_pickup,6,84,0.702381,0.568475,0.153505,0.074725,0.595833,0.540732,0.284374,0.067145,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,0,84,0.690476,0.570003,0.153545,0.075473,0.580546,0.538416,0.284438,0.068714,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,1,84,0.666667,0.570883,0.154205,0.076527,0.581397,0.539259,0.284891,0.069168,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,2,84,0.797619,0.571763,0.154865,0.073867,0.566426,0.540344,0.285344,0.069623,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,3,84,0.583333,0.572643,0.155525,0.079493,0.567049,0.540891,0.285797,0.070077,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,4,84,0.619048,0.573523,0.156185,0.079119,0.567971,0.541827,0.286251,0.070532,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,5,84,0.702381,0.574403,0.156845,0.077602,0.568951,0.542838,0.286704,0.070987,minus_contact_cost_model,contacts are treated as free
combined_stress,one_hand_occupied,push_cart_with_footstep,6,84,0.678571,0.575283,0.157505,0.078656,0.569802,0.543681,0.287157,0.071441,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,0,84,0.619048,0.579199,0.153849,0.085515,0.579163,0.540059,0.283356,0.068687,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,1,84,0.630952,0.580095,0.154521,0.085721,0.580073,0.540974,0.283817,0.069149,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,2,84,0.630952,0.564983,0.155193,0.086213,0.580969,0.541870,0.284279,0.069612,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,3,84,0.678571,0.565879,0.155865,0.077558,0.582321,0.543360,0.284740,0.070075,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,4,84,0.702381,0.566775,0.156537,0.077478,0.583245,0.544294,0.285202,0.070538,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,5,84,0.630952,0.567671,0.157209,0.079684,0.584055,0.545078,0.285663,0.071000,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,bimanual_shelf_reach,6,84,0.642857,0.568567,0.157881,0.079890,0.584965,0.545993,0.286125,0.071463,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,0,84,0.642857,0.578862,0.153321,0.084665,0.578892,0.533111,0.283002,0.069497,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,1,84,0.690476,0.579774,0.154005,0.084023,0.579860,0.534097,0.283472,0.069968,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,2,84,0.690476,0.564678,0.154689,0.084523,0.580771,0.535009,0.283941,0.070439,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,3,84,0.678571,0.565590,0.155373,0.085310,0.581667,0.535902,0.284411,0.070910,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,4,84,0.761905,0.566502,0.156057,0.075806,0.583079,0.537463,0.284881,0.071381,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,5,84,0.595238,0.567414,0.156741,0.080306,0.583789,0.538115,0.285350,0.071852,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,door_open_step_through,6,84,0.666667,0.568326,0.157425,0.079093,0.584786,0.539138,0.285820,0.072323,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,0,84,0.583333,0.576970,0.164644,0.086086,0.595067,0.531366,0.290753,0.067242,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,1,84,0.654762,0.577850,0.153298,0.084074,0.596071,0.532408,0.282962,0.067505,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,2,84,0.595238,0.578730,0.153958,0.085986,0.596880,0.533196,0.283416,0.067959,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,3,84,0.666667,0.579610,0.154618,0.084754,0.597845,0.534188,0.283869,0.068414,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,4,84,0.583333,0.564482,0.155278,0.087237,0.598625,0.534939,0.284322,0.068868,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,5,84,0.714286,0.565362,0.155938,0.084577,0.599662,0.536024,0.284775,0.069323,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,box_lift_rebalance,6,84,0.714286,0.566242,0.156598,0.077056,0.600942,0.537425,0.285228,0.069777,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,0,84,0.511905,0.567980,0.158086,0.082930,0.595602,0.545759,0.286244,0.071663,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,1,84,0.607143,0.568876,0.158758,0.081136,0.596612,0.530796,0.286706,0.072126,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,2,84,0.630952,0.569772,0.159430,0.081056,0.597536,0.531729,0.287167,0.072589,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,3,84,0.595238,0.570668,0.160102,0.082405,0.598389,0.532570,0.287629,0.073051,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,4,84,0.571429,0.571564,0.160774,0.083468,0.599255,0.533428,0.288090,0.065510,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,5,84,0.630952,0.572460,0.161446,0.082531,0.600222,0.534417,0.288552,0.065973,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,fallen_object_pickup,6,84,0.726190,0.573356,0.162118,0.080737,0.601232,0.535462,0.289013,0.066436,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,0,84,0.702381,0.574156,0.161612,0.081372,0.569215,0.532425,0.288702,0.067632,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,1,84,0.738095,0.575076,0.162302,0.081019,0.570176,0.533400,0.289175,0.068107,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,2,84,0.678571,0.575996,0.162992,0.082953,0.571024,0.534226,0.289649,0.068582,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,3,84,0.678571,0.576916,0.163682,0.083458,0.571942,0.535145,0.290123,0.069057,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,4,84,0.654762,0.577836,0.164372,0.084534,0.572833,0.536027,0.290597,0.069532,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,5,84,0.702381,0.578756,0.153056,0.083116,0.573847,0.537072,0.282826,0.069815,minus_contact_cost_model,contacts are treated as free
combined_stress,narrow_support_polygon,push_cart_with_footstep,6,84,0.714286,0.579676,0.153746,0.083335,0.574780,0.538009,0.283300,0.070290,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,0,84,0.595238,0.576369,0.157071,0.088572,0.589749,0.544298,0.284279,0.066420,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,1,84,0.607143,0.577209,0.157701,0.088747,0.590604,0.529151,0.284712,0.066854,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,2,84,0.726190,0.562041,0.158331,0.086351,0.591588,0.530179,0.285144,0.067288,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,3,84,0.595238,0.562881,0.158961,0.089955,0.592271,0.530816,0.285577,0.067722,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,4,84,0.666667,0.563721,0.159591,0.080697,0.577590,0.532290,0.286009,0.068156,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,5,84,0.702381,0.564561,0.160221,0.080301,0.578474,0.533188,0.286442,0.068590,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,bimanual_shelf_reach,6,84,0.714286,0.565401,0.160851,0.080476,0.579329,0.534049,0.286875,0.069024,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,0,84,0.714286,0.575689,0.156284,0.085248,0.573248,0.537167,0.283748,0.067054,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,1,84,0.619048,0.576545,0.156926,0.088003,0.573991,0.537876,0.284189,0.067496,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,2,84,0.607143,0.577401,0.157568,0.088759,0.574833,0.538715,0.284630,0.067939,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,3,84,0.607143,0.562249,0.158210,0.089228,0.575689,0.539573,0.285071,0.068381,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,4,84,0.630952,0.563105,0.158852,0.089127,0.576574,0.540467,0.285511,0.068823,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,5,84,0.642857,0.563961,0.159494,0.081307,0.577845,0.541864,0.285952,0.069265,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,door_open_step_through,6,84,0.654762,0.564817,0.160136,0.081491,0.578716,0.542740,0.286393,0.069708,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,0,84,0.619048,0.569388,0.164302,0.085106,0.585094,0.531115,0.289229,0.070546,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,1,84,0.654762,0.570212,0.164920,0.084701,0.585962,0.531997,0.289654,0.070972,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,2,84,0.678571,0.571036,0.165538,0.084582,0.586816,0.532861,0.290078,0.071398,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,3,84,0.678571,0.571860,0.166156,0.085034,0.587641,0.533688,0.290502,0.071824,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,4,84,0.583333,0.572684,0.166774,0.087772,0.588353,0.534366,0.290927,0.072250,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,5,84,0.678571,0.573508,0.167392,0.085939,0.589292,0.535341,0.291351,0.072676,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,box_lift_rebalance,6,84,0.642857,0.574332,0.168010,0.087248,0.590075,0.536112,0.291775,0.073101,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,0,84,0.619048,0.563863,0.160342,0.082137,0.589084,0.532953,0.286504,0.068737,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,1,84,0.630952,0.564703,0.160972,0.082312,0.589939,0.533813,0.286937,0.069171,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,2,84,0.595238,0.565543,0.161602,0.083630,0.590737,0.534600,0.287370,0.069605,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,3,84,0.559524,0.566383,0.162232,0.084949,0.591535,0.535386,0.287802,0.070039,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,4,84,0.678571,0.567223,0.162862,0.082552,0.592519,0.536414,0.288235,0.070473,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,5,84,0.607143,0.568063,0.163492,0.084728,0.593274,0.537144,0.288667,0.070907,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,fallen_object_pickup,6,84,0.583333,0.568903,0.164122,0.085760,0.594087,0.537949,0.289100,0.071341,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,0,84,0.761905,0.564318,0.159578,0.078583,0.573084,0.530036,0.286016,0.069781,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,1,84,0.630952,0.565182,0.160226,0.082200,0.573791,0.530697,0.286461,0.070227,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,2,84,0.666667,0.566046,0.160874,0.081817,0.574698,0.531618,0.286906,0.070674,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,3,84,0.738095,0.566910,0.161522,0.080577,0.575648,0.532594,0.287351,0.071120,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,4,84,0.630952,0.567774,0.162170,0.083622,0.576384,0.533292,0.287795,0.071566,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,5,84,0.654762,0.568638,0.162818,0.083525,0.577277,0.534195,0.288240,0.072013,minus_contact_cost_model,contacts are treated as free
combined_stress,unexpected_push,push_cart_with_footstep,6,84,0.666667,0.569502,0.163466,0.083713,0.578156,0.535079,0.288685,0.072459,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,0,84,0.761905,0.562408,0.163514,0.081211,0.577015,0.531871,0.287615,0.069800,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,1,84,0.726190,0.563248,0.164144,0.082529,0.577813,0.532657,0.288047,0.070234,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,2,84,0.702381,0.564088,0.164774,0.083561,0.578625,0.533462,0.288480,0.070668,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,3,84,0.595238,0.564928,0.165404,0.086594,0.579338,0.534137,0.288913,0.071102,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,4,84,0.619048,0.565768,0.166034,0.086483,0.580207,0.535016,0.289345,0.071536,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,5,84,0.595238,0.566608,0.166664,0.087515,0.581019,0.535821,0.289778,0.071970,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,bimanual_shelf_reach,6,84,0.690476,0.567448,0.167294,0.085691,0.581975,0.536811,0.290210,0.072405,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,0,84,0.642857,0.561727,0.162728,0.083601,0.576237,0.540376,0.287084,0.070435,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,1,84,0.642857,0.562583,0.163370,0.084070,0.577093,0.541234,0.287525,0.070877,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,2,84,0.595238,0.563439,0.164012,0.085683,0.577893,0.542017,0.287965,0.071319,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,3,84,0.690476,0.564295,0.164654,0.083867,0.578863,0.543023,0.288406,0.071761,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,4,84,0.535714,0.565151,0.165296,0.088051,0.579534,0.527631,0.288847,0.072204,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,5,84,0.595238,0.566007,0.165938,0.087092,0.580462,0.528581,0.289288,0.072646,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,door_open_step_through,6,84,0.642857,0.566863,0.166580,0.086419,0.581376,0.529513,0.289729,0.073088,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,0,84,0.500000,0.571435,0.170745,0.092606,0.587625,0.533729,0.292565,0.073927,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,1,84,0.642857,0.572259,0.171363,0.089630,0.588622,0.534779,0.292989,0.074352,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,2,84,0.583333,0.573083,0.159975,0.090730,0.589415,0.535563,0.285170,0.074586,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,3,84,0.619048,0.573907,0.160593,0.090325,0.590283,0.536446,0.285594,0.075012,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,4,84,0.547619,0.574731,0.161211,0.092492,0.591023,0.537161,0.286018,0.067434,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,5,84,0.559524,0.559547,0.161829,0.092658,0.591862,0.538006,0.286443,0.067860,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,box_lift_rebalance,6,84,0.476190,0.560371,0.162447,0.095110,0.592588,0.538703,0.286867,0.068286,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,0,84,0.583333,0.565909,0.166785,0.087637,0.591715,0.535697,0.289840,0.072117,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,1,84,0.607143,0.566749,0.167415,0.087527,0.592584,0.536576,0.290273,0.072551,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,2,84,0.523810,0.567589,0.168045,0.089988,0.593325,0.537288,0.290705,0.072985,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,3,84,0.702381,0.568429,0.168675,0.086163,0.594381,0.538409,0.291138,0.073419,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,4,84,0.607143,0.569269,0.169305,0.088909,0.595107,0.539102,0.291570,0.073853,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,5,84,0.678571,0.570109,0.169935,0.087656,0.596034,0.540056,0.292003,0.074288,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,fallen_object_pickup,6,84,0.583333,0.570949,0.170565,0.090403,0.596761,0.540749,0.292436,0.074722,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,0,84,0.690476,0.566365,0.166021,0.084940,0.575672,0.532725,0.289351,0.073161,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,1,84,0.690476,0.567229,0.166669,0.085414,0.560528,0.533590,0.289796,0.073608,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,2,84,0.702381,0.568093,0.167317,0.085602,0.561407,0.534474,0.290241,0.074054,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,3,84,0.666667,0.568957,0.167965,0.086934,0.562229,0.535283,0.290686,0.074500,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,4,84,0.702381,0.569821,0.168613,0.086551,0.563136,0.536204,0.291131,0.074947,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,5,84,0.690476,0.570685,0.169261,0.087311,0.563986,0.537050,0.291576,0.067389,minus_contact_cost_model,contacts are treated as free
combined_stress,contact_dropout,push_cart_with_footstep,6,84,0.678571,0.571549,0.169909,0.088070,0.564836,0.537897,0.292021,0.067836,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,0,84,0.619048,0.567405,0.166813,0.095714,0.576694,0.524043,0.286902,0.073380,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,1,84,0.535714,0.568325,0.167503,0.098219,0.577512,0.524833,0.287376,0.073855,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,2,84,0.559524,0.569245,0.168193,0.098152,0.578460,0.525789,0.287850,0.074330,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,3,84,0.702381,0.554157,0.168883,0.095228,0.579550,0.526931,0.288324,0.074805,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,4,84,0.642857,0.555077,0.169573,0.097162,0.580397,0.527757,0.288798,0.075280,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,5,84,0.488095,0.555997,0.170263,0.093377,0.581530,0.528955,0.289271,0.075755,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,bimanual_shelf_reach,6,84,0.630952,0.556917,0.170953,0.090453,0.582621,0.530097,0.289745,0.076230,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,0,84,0.559524,0.558068,0.171540,0.092706,0.567530,0.524244,0.290158,0.069774,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,1,84,0.702381,0.559004,0.172242,0.089791,0.568635,0.525402,0.290640,0.070258,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,2,84,0.714286,0.559940,0.172944,0.090019,0.569584,0.526355,0.291122,0.070741,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,3,84,0.547619,0.560876,0.173646,0.094532,0.570318,0.527029,0.291604,0.071224,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,4,84,0.642857,0.561812,0.174348,0.092760,0.571367,0.528113,0.292086,0.071707,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,5,84,0.619048,0.562748,0.175050,0.093845,0.572273,0.529010,0.292568,0.072191,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,door_open_step_through,6,84,0.559524,0.563684,0.175752,0.095787,0.573135,0.529852,0.293050,0.072674,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,0,84,0.547619,0.560352,0.173990,0.094494,0.587862,0.526650,0.291815,0.077469,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,1,84,0.654762,0.561256,0.174668,0.092419,0.588894,0.527721,0.292281,0.069932,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,2,84,0.607143,0.562160,0.175346,0.094058,0.589740,0.528551,0.292747,0.070399,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,3,84,0.642857,0.563064,0.176024,0.093697,0.590686,0.529510,0.293212,0.070866,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,4,84,0.607143,0.563968,0.176702,0.095050,0.591547,0.530358,0.293678,0.071333,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,5,84,0.630952,0.564872,0.177380,0.094975,0.592478,0.531299,0.294143,0.071800,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,box_lift_rebalance,6,84,0.559524,0.565776,0.178058,0.097185,0.593296,0.532091,0.294609,0.072266,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,0,84,0.535714,0.556738,0.171464,0.092860,0.593698,0.530313,0.290075,0.076639,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,1,84,0.654762,0.557658,0.172154,0.090508,0.594759,0.531418,0.290549,0.077114,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,2,84,0.547619,0.558578,0.172844,0.093584,0.595550,0.532170,0.291023,0.077589,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,3,84,0.511905,0.559498,0.173534,0.094946,0.596425,0.533034,0.291497,0.070060,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,4,84,0.642857,0.560418,0.174224,0.092308,0.597501,0.534157,0.291970,0.070535,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,5,84,0.559524,0.561338,0.174914,0.094813,0.582312,0.534946,0.292444,0.071010,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,fallen_object_pickup,6,84,0.523810,0.562258,0.175604,0.096175,0.583188,0.535810,0.292918,0.071485,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,push_cart_with_footstep,0,84,0.642857,0.556218,0.169968,0.089627,0.560698,0.526400,0.289084,0.077183,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,push_cart_with_footstep,1,84,0.666667,0.557162,0.170676,0.089574,0.561669,0.527379,0.289570,0.069667,minus_contact_cost_model,contacts are treated as free
combined_stress,compound_contact_scarcity,push_cart_with_footstep,2,84,0.583333,0.558106,0.171384,0.092092,0.562511,0.528191,0.290056,0.070154,minus_contact_cost_model,contacts are treated as free
