method,split,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
oracle_contact_scheduler,clean_deployment,6,0.906502,0.002258,1.226702,0.002915,0.000550,0.000166,0.001325,0.000310,0.800956,0.000935,0.789151,0.000992,0.143367,0.000458,0.003808,0.000811,0.000187,0.000094,0.005714,0.000439,0.052876,0.000519,0.035557,0.000548,0.002404,0.000377,384
oracle_contact_scheduler,clean_deployment,7,0.906130,0.002272,1.226424,0.002936,0.000573,0.000175,0.001282,0.000296,0.801183,0.000974,0.789181,0.001004,0.143318,0.000456,0.003814,0.000814,0.000151,0.000077,0.005637,0.000447,0.053135,0.000512,0.035426,0.000560,0.002380,0.000373,384
oracle_contact_scheduler,clean_deployment,8,0.907000,0.002278,1.227205,0.002889,0.000516,0.000153,0.001240,0.000271,0.800666,0.000947,0.789288,0.001010,0.143575,0.000453,0.003833,0.000808,0.000186,0.000092,0.005628,0.000453,0.052954,0.000511,0.035524,0.000535,0.002350,0.000356,384
oracle_contact_scheduler,clean_deployment,9,0.906684,0.002325,1.227259,0.002939,0.000511,0.000157,0.001173,0.000273,0.801225,0.000942,0.789393,0.000974,0.143092,0.000448,0.003725,0.000783,0.000241,0.000117,0.005667,0.000445,0.052829,0.000517,0.035573,0.000532,0.002308,0.000355,384
oracle_contact_scheduler,combined_stress,0,0.890172,0.002417,1.190111,0.003951,0.004739,0.000670,0.006891,0.000841,0.786538,0.001007,0.774641,0.001099,0.149984,0.000461,0.009113,0.001399,0.001414,0.000391,0.013027,0.000503,0.060724,0.000527,0.044992,0.001078,0.008504,0.000890,384
oracle_contact_scheduler,combined_stress,1,0.890800,0.002324,1.190878,0.003850,0.004692,0.000642,0.006855,0.000841,0.786265,0.001045,0.774872,0.001096,0.150227,0.000432,0.008946,0.001386,0.001411,0.000402,0.012683,0.000521,0.060501,0.000503,0.044852,0.001072,0.008387,0.000879,384
oracle_contact_scheduler,combined_stress,2,0.891236,0.002366,1.191555,0.003914,0.004677,0.000643,0.006795,0.000838,0.786451,0.000952,0.775132,0.001111,0.149907,0.000465,0.008828,0.001389,0.001360,0.000375,0.012852,0.000498,0.060732,0.000520,0.044837,0.001065,0.008349,0.000877,384
oracle_contact_scheduler,combined_stress,3,0.890660,0.002297,1.190700,0.003814,0.004685,0.000638,0.006833,0.000822,0.786607,0.000963,0.774658,0.001085,0.150291,0.000448,0.008945,0.001394,0.001420,0.000393,0.012932,0.000484,0.060789,0.000499,0.044892,0.001071,0.008412,0.000868,384
oracle_contact_scheduler,combined_stress,4,0.891086,0.002367,1.191481,0.003864,0.004409,0.000638,0.006758,0.000819,0.786414,0.000993,0.774634,0.001070,0.149897,0.000471,0.008941,0.001389,0.001321,0.000380,0.012843,0.000497,0.060682,0.000511,0.044718,0.001051,0.008261,0.000865,384
oracle_contact_scheduler,combined_stress,5,0.890286,0.002316,1.190342,0.003833,0.004883,0.000653,0.006800,0.000825,0.786483,0.000986,0.774779,0.001080,0.149974,0.000459,0.008993,0.001388,0.001327,0.000362,0.012754,0.000489,0.060697,0.000520,0.044883,0.001057,0.008440,0.000870,384
oracle_contact_scheduler,combined_stress,6,0.890889,0.002313,1.191060,0.003883,0.004729,0.000663,0.006805,0.000832,0.786521,0.001008,0.774829,0.001106,0.149869,0.000490,0.008973,0.001399,0.001449,0.000409,0.012824,0.000509,0.060741,0.000519,0.044897,0.001070,0.008409,0.000885,384
oracle_contact_scheduler,combined_stress,7,0.890319,0.002338,1.190491,0.003900,0.004633,0.000639,0.006803,0.000837,0.786502,0.001052,0.775026,0.001064,0.150228,0.000487,0.009034,0.001410,0.001405,0.000396,0.012799,0.000516,0.060798,0.000523,0.044882,0.001077,0.008380,0.000879,384
oracle_contact_scheduler,combined_stress,8,0.890516,0.002378,1.190679,0.003908,0.004805,0.000656,0.006684,0.000832,0.786336,0.000990,0.774708,0.001083,0.150082,0.000455,0.008886,0.001402,0.001424,0.000397,0.012673,0.000521,0.060691,0.000502,0.044857,0.001082,0.008341,0.000890,384
oracle_contact_scheduler,combined_stress,9,0.890456,0.002315,1.190426,0.003892,0.004723,0.000653,0.006822,0.000841,0.786486,0.001019,0.774757,0.001134,0.150319,0.000467,0.009102,0.001414,0.001462,0.000412,0.012779,0.000493,0.060862,0.000514,0.044927,0.001074,0.008438,0.000894,384
oracle_contact_scheduler,heldout_layout,0,0.899459,0.002286,1.213169,0.003168,0.001192,0.000288,0.002463,0.000457,0.795005,0.000951,0.783164,0.001031,0.146207,0.000445,0.005686,0.001055,0.000490,0.000176,0.008544,0.000486,0.056191,0.000509,0.038462,0.000697,0.003945,0.000524,384
oracle_contact_scheduler,heldout_layout,1,0.898992,0.002297,1.212837,0.003168,0.001247,0.000281,0.002447,0.000443,0.795244,0.000974,0.783613,0.001060,0.146236,0.000450,0.005572,0.001038,0.000525,0.000186,0.008663,0.000496,0.056136,0.000502,0.038598,0.000706,0.003953,0.000524,384
oracle_contact_scheduler,heldout_layout,2,0.898861,0.002274,1.212661,0.003207,0.001198,0.000284,0.002476,0.000452,0.795062,0.000994,0.783409,0.001058,0.146255,0.000455,0.005577,0.001051,0.000498,0.000181,0.008551,0.000496,0.056011,0.000499,0.038472,0.000711,0.003931,0.000529,384
oracle_contact_scheduler,heldout_layout,3,0.898680,0.002314,1.212478,0.003222,0.001219,0.000283,0.002475,0.000461,0.795374,0.000979,0.783326,0.001003,0.146211,0.000461,0.005668,0.001033,0.000586,0.000201,0.008509,0.000487,0.056193,0.000516,0.038479,0.000716,0.003963,0.000529,384
oracle_contact_scheduler,heldout_layout,4,0.899342,0.002346,1.213092,0.003233,0.001315,0.000299,0.002444,0.000453,0.795367,0.000976,0.783267,0.001028,0.145982,0.000450,0.005678,0.001033,0.000589,0.000206,0.008694,0.000474,0.056285,0.000512,0.038517,0.000708,0.004011,0.000525,384
oracle_contact_scheduler,heldout_layout,5,0.898880,0.002300,1.212303,0.003192,0.001364,0.000305,0.002559,0.000437,0.794720,0.000958,0.783112,0.001058,0.146218,0.000459,0.005692,0.001060,0.000595,0.000206,0.008569,0.000495,0.055883,0.000506,0.038717,0.000703,0.004062,0.000532,384
oracle_contact_scheduler,heldout_layout,6,0.898858,0.002262,1.212537,0.003143,0.001200,0.000287,0.002517,0.000449,0.794839,0.000958,0.783323,0.001022,0.146152,0.000459,0.005632,0.001032,0.000510,0.000191,0.008583,0.000486,0.056157,0.000514,0.038529,0.000703,0.003967,0.000517,384
oracle_contact_scheduler,heldout_layout,7,0.898912,0.002324,1.212691,0.003188,0.001304,0.000293,0.002414,0.000435,0.795376,0.000962,0.783283,0.001038,0.146064,0.000461,0.005751,0.001050,0.000567,0.000197,0.008505,0.000484,0.056369,0.000502,0.038561,0.000703,0.003981,0.000526,384
oracle_contact_scheduler,heldout_layout,8,0.898650,0.002329,1.212331,0.003199,0.001150,0.000277,0.002522,0.000445,0.795037,0.000968,0.783313,0.001024,0.146342,0.000456,0.005714,0.001033,0.000589,0.000201,0.008487,0.000481,0.056163,0.000502,0.038413,0.000699,0.003966,0.000519,384
oracle_contact_scheduler,heldout_layout,9,0.898654,0.002320,1.212397,0.003210,0.001297,0.000293,0.002320,0.000433,0.794743,0.000971,0.783441,0.001044,0.146210,0.000474,0.005682,0.001034,0.000559,0.000198,0.008505,0.000476,0.056248,0.000500,0.038419,0.000699,0.003923,0.000518,384
oracle_contact_scheduler,heldout_object,0,0.903044,0.002295,1.219702,0.003081,0.000903,0.000233,0.001858,0.000375,0.797683,0.000919,0.786014,0.001020,0.145196,0.000465,0.004801,0.000925,0.000342,0.000143,0.007319,0.000473,0.054933,0.000517,0.037058,0.000629,0.003209,0.000451,384
oracle_contact_scheduler,heldout_object,1,0.902518,0.002296,1.219434,0.003027,0.000802,0.000210,0.001727,0.000361,0.797868,0.000944,0.785440,0.001026,0.144941,0.000440,0.004788,0.000927,0.000366,0.000135,0.006964,0.000471,0.054722,0.000500,0.036999,0.000625,0.003070,0.000446,384
oracle_contact_scheduler,heldout_object,2,0.903133,0.002339,1.219940,0.003108,0.000864,0.000223,0.001924,0.000385,0.797780,0.000966,0.786144,0.001006,0.144961,0.000456,0.004750,0.000941,0.000346,0.000144,0.007147,0.000477,0.054852,0.000508,0.037097,0.000637,0.003189,0.000451,384
oracle_contact_scheduler,heldout_object,3,0.902665,0.002396,1.219415,0.003148,0.000839,0.000209,0.001811,0.000369,0.797596,0.000951,0.785884,0.000999,0.144883,0.000440,0.004860,0.000950,0.000324,0.000126,0.007369,0.000464,0.054888,0.000497,0.037075,0.000632,0.003185,0.000444,384
oracle_contact_scheduler,heldout_object,4,0.902697,0.002287,1.219597,0.003054,0.000762,0.000211,0.001698,0.000352,0.797519,0.001003,0.785731,0.001007,0.144969,0.000462,0.004786,0.000942,0.000388,0.000156,0.007087,0.000488,0.054851,0.000522,0.037017,0.000624,0.003064,0.000442,384
oracle_contact_scheduler,heldout_object,5,0.903496,0.002419,1.220486,0.003129,0.000707,0.000195,0.001716,0.000344,0.797945,0.000973,0.785654,0.000981,0.145023,0.000450,0.004818,0.000942,0.000325,0.000133,0.007135,0.000467,0.054788,0.000508,0.036987,0.000614,0.003059,0.000427,384
oracle_contact_scheduler,heldout_object,6,0.903245,0.002365,1.220062,0.003120,0.000956,0.000235,0.001842,0.000379,0.797857,0.000971,0.785932,0.001016,0.144941,0.000461,0.004668,0.000911,0.000365,0.000142,0.007196,0.000479,0.054667,0.000513,0.037126,0.000638,0.003177,0.000454,384
oracle_contact_scheduler,heldout_object,7,0.902955,0.002306,1.219673,0.003044,0.000872,0.000234,0.001863,0.000371,0.797846,0.000972,0.785902,0.000999,0.144968,0.000468,0.004944,0.000955,0.000363,0.000136,0.007269,0.000470,0.054771,0.000502,0.037097,0.000641,0.003228,0.000452,384
oracle_contact_scheduler,heldout_object,8,0.902579,0.002275,1.219049,0.003048,0.001000,0.000247,0.001952,0.000384,0.797818,0.000935,0.785389,0.000978,0.145000,0.000452,0.004913,0.000943,0.000287,0.000124,0.007253,0.000467,0.054611,0.000501,0.037261,0.000653,0.003291,0.000456,384
oracle_contact_scheduler,heldout_object,9,0.903270,0.002316,1.219885,0.003117,0.000923,0.000247,0.001925,0.000386,0.797628,0.000981,0.785770,0.001027,0.144906,0.000460,0.004789,0.000947,0.000387,0.000156,0.007280,0.000464,0.054781,0.000504,0.037152,0.000637,0.003241,0.000463,384
oracle_contact_scheduler,heldout_payload,0,0.897284,0.002354,1.203544,0.003653,0.003706,0.000577,0.005280,0.000726,0.791125,0.001016,0.779661,0.001072,0.148061,0.000462,0.007189,0.001219,0.000877,0.000278,0.010427,0.000482,0.058229,0.000530,0.041999,0.000937,0.006624,0.000758,384
oracle_contact_scheduler,heldout_payload,1,0.897625,0.002335,1.203969,0.003644,0.003651,0.000572,0.005302,0.000735,0.791175,0.000969,0.779267,0.001063,0.147839,0.000470,0.006959,0.001194,0.000907,0.000284,0.010411,0.000498,0.058226,0.000513,0.041996,0.000944,0.006566,0.000763,384
oracle_contact_scheduler,heldout_payload,2,0.897717,0.002388,1.203655,0.003680,0.003724,0.000580,0.005476,0.000728,0.791169,0.000993,0.779166,0.001076,0.147981,0.000464,0.007224,0.001214,0.000948,0.000285,0.010586,0.000512,0.058356,0.000508,0.042205,0.000950,0.006751,0.000770,384
oracle_contact_scheduler,heldout_payload,3,0.897084,0.002312,1.203027,0.003621,0.003645,0.000571,0.005479,0.000744,0.790711,0.001028,0.779113,0.001031,0.147974,0.000456,0.007107,0.001193,0.000938,0.000301,0.010517,0.000489,0.058203,0.000516,0.042087,0.000948,0.006689,0.000764,384
oracle_contact_scheduler,heldout_payload,4,0.897167,0.002344,1.203200,0.003679,0.003679,0.000580,0.005446,0.000739,0.790637,0.000983,0.779107,0.001033,0.148039,0.000471,0.006895,0.001174,0.000857,0.000274,0.010448,0.000508,0.057995,0.000512,0.042079,0.000948,0.006620,0.000760,384
oracle_contact_scheduler,heldout_payload,5,0.896825,0.002372,1.202922,0.003697,0.003588,0.000580,0.005480,0.000740,0.791162,0.001006,0.779281,0.001061,0.148088,0.000457,0.007099,0.001204,0.000884,0.000274,0.010516,0.000512,0.058374,0.000495,0.042081,0.000966,0.006662,0.000772,384
oracle_contact_scheduler,heldout_payload,6,0.897428,0.002353,1.203579,0.003647,0.003492,0.000554,0.005408,0.000729,0.790635,0.000972,0.779269,0.001077,0.147914,0.000454,0.007149,0.001210,0.000842,0.000263,0.010532,0.000502,0.058072,0.000504,0.042081,0.000945,0.006607,0.000748,384
oracle_contact_scheduler,heldout_payload,7,0.897087,0.002337,1.202923,0.003642,0.003745,0.000591,0.005549,0.000750,0.790957,0.000972,0.779258,0.001046,0.148223,0.000453,0.007088,0.001204,0.000914,0.000289,0.010621,0.000486,0.058112,0.000499,0.042169,0.000947,0.006760,0.000764,384
oracle_contact_scheduler,heldout_payload,8,0.897169,0.002329,1.203335,0.003595,0.003461,0.000572,0.005533,0.000744,0.790818,0.001009,0.779171,0.001068,0.147919,0.000454,0.007014,0.001186,0.000806,0.000255,0.010435,0.000482,0.058092,0.000502,0.042042,0.000950,0.006601,0.000759,384
oracle_contact_scheduler,heldout_payload,9,0.897510,0.002323,1.203515,0.003647,0.003582,0.000571,0.005518,0.000743,0.791086,0.001013,0.779353,0.001047,0.148166,0.000459,0.007176,0.001204,0.000908,0.000284,0.010597,0.000510,0.058278,0.000508,0.042155,0.000950,0.006707,0.000765,384
proposed_contact_budget_controller_v4_1,clean_deployment,0,0.767749,0.002756,0.889775,0.006062,0.066198,0.001164,0.054030,0.001517,0.668173,0.001085,0.654783,0.001230,0.205352,0.000464,0.044612,0.002560,0.037941,0.001201,0.038935,0.000518,0.076739,0.000518,0.078804,0.001844,0.065018,0.001715,384
proposed_contact_budget_controller_v4_1,clean_deployment,1,0.767758,0.002708,0.889481,0.006039,0.066260,0.001133,0.053994,0.001541,0.668037,0.001072,0.654571,0.001261,0.205554,0.000458,0.044941,0.002577,0.037947,0.001166,0.039075,0.000531,0.076824,0.000529,0.078848,0.001832,0.065117,0.001718,384
proposed_contact_budget_controller_v4_1,clean_deployment,2,0.767724,0.002694,0.889624,0.005987,0.066563,0.001149,0.053738,0.001506,0.668240,0.001041,0.654631,0.001278,0.205728,0.000496,0.044444,0.002563,0.038127,0.001174,0.039100,0.000518,0.076515,0.000519,0.078915,0.001819,0.065028,0.001701,384
proposed_contact_budget_controller_v4_1,clean_deployment,3,0.767160,0.002670,0.888779,0.005949,0.066458,0.001125,0.053822,0.001489,0.667697,0.001123,0.654249,0.001236,0.205378,0.000497,0.044920,0.002566,0.038081,0.001182,0.039038,0.000520,0.076681,0.000540,0.079019,0.001807,0.065118,0.001692,384
proposed_contact_budget_controller_v4_1,clean_deployment,4,0.767917,0.002774,0.889815,0.006045,0.066355,0.001126,0.053908,0.001503,0.667960,0.001056,0.654673,0.001294,0.205343,0.000489,0.044558,0.002576,0.038228,0.001179,0.039017,0.000521,0.076589,0.000542,0.078987,0.001803,0.065055,0.001694,384
proposed_contact_budget_controller_v4_1,clean_deployment,5,0.767590,0.002748,0.889504,0.006086,0.066136,0.001165,0.054061,0.001526,0.668071,0.001052,0.654424,0.001234,0.205267,0.000495,0.044721,0.002588,0.038052,0.001174,0.038935,0.000529,0.076573,0.000536,0.078883,0.001829,0.065048,0.001724,384
proposed_contact_budget_controller_v4_1,clean_deployment,6,0.768121,0.002774,0.889907,0.006092,0.066095,0.001134,0.054182,0.001509,0.667740,0.001121,0.654415,0.001279,0.205321,0.000491,0.044471,0.002588,0.038361,0.001202,0.038899,0.000522,0.076560,0.000534,0.078907,0.001820,0.065062,0.001704,384
proposed_contact_budget_controller_v4_1,clean_deployment,7,0.767852,0.002741,0.889645,0.006052,0.066303,0.001132,0.054002,0.001521,0.668233,0.001092,0.654283,0.001271,0.205414,0.000502,0.044789,0.002576,0.037924,0.001183,0.038991,0.000523,0.076718,0.000520,0.078915,0.001832,0.065087,0.001707,384
proposed_contact_budget_controller_v4_1,clean_deployment,8,0.767877,0.002748,0.890073,0.006002,0.066126,0.001130,0.053725,0.001484,0.668238,0.001082,0.654610,0.001242,0.205398,0.000508,0.044768,0.002588,0.038202,0.001184,0.038976,0.000527,0.076475,0.000546,0.078866,0.001801,0.064937,0.001693,384
proposed_contact_budget_controller_v4_1,clean_deployment,9,0.767573,0.002726,0.889373,0.006020,0.066490,0.001134,0.053938,0.001511,0.668071,0.001078,0.654080,0.001208,0.205147,0.000496,0.044444,0.002561,0.038026,0.001160,0.039099,0.000519,0.076470,0.000536,0.078976,0.001812,0.065075,0.001699,384
proposed_contact_budget_controller_v4_1,combined_stress,0,0.735965,0.003007,0.805341,0.006437,0.085834,0.001127,0.077273,0.001529,0.651629,0.001059,0.637715,0.001290,0.212325,0.000475,0.060420,0.002583,0.049331,0.001156,0.046632,0.000526,0.084795,0.000551,0.103230,0.001829,0.087379,0.001710,384
proposed_contact_budget_controller_v4_1,combined_stress,1,0.736418,0.003001,0.805939,0.006391,0.085674,0.001145,0.077215,0.001518,0.651663,0.001060,0.637887,0.001265,0.212475,0.000455,0.060341,0.002562,0.049583,0.001148,0.046696,0.000529,0.084614,0.000533,0.103046,0.001819,0.087322,0.001705,384
proposed_contact_budget_controller_v4_1,combined_stress,2,0.736284,0.003026,0.805730,0.006391,0.085722,0.001130,0.077200,0.001506,0.651552,0.001069,0.637855,0.001220,0.212370,0.000496,0.060562,0.002566,0.049285,0.001153,0.046815,0.000530,0.084626,0.000548,0.103173,0.001812,0.087361,0.001696,384
proposed_contact_budget_controller_v4_1,combined_stress,3,0.735820,0.003047,0.804908,0.006404,0.086192,0.001122,0.077220,0.001520,0.651706,0.001049,0.637683,0.001238,0.212391,0.000482,0.060356,0.002566,0.049667,0.001182,0.046832,0.000523,0.084625,0.000546,0.103296,0.001811,0.087533,0.001699,384
proposed_contact_budget_controller_v4_1,combined_stress,4,0.735558,0.002952,0.805257,0.006366,0.085710,0.001146,0.076851,0.001523,0.651488,0.001092,0.637786,0.001233,0.212498,0.000487,0.060341,0.002577,0.049488,0.001151,0.046788,0.000532,0.084915,0.000517,0.102909,0.001835,0.087183,0.001711,384
proposed_contact_budget_controller_v4_1,combined_stress,5,0.736595,0.002959,0.806284,0.006383,0.085925,0.001147,0.076710,0.001538,0.651409,0.001071,0.637628,0.001228,0.212305,0.000491,0.060419,0.002594,0.049505,0.001182,0.046597,0.000540,0.084682,0.000533,0.102965,0.001834,0.087189,0.001726,384
proposed_contact_budget_controller_v4_1,combined_stress,6,0.736049,0.003085,0.805397,0.006508,0.085974,0.001126,0.076990,0.001535,0.651672,0.001061,0.637603,0.001251,0.212420,0.000493,0.060561,0.002599,0.049494,0.001169,0.046813,0.000541,0.084796,0.000543,0.103081,0.001834,0.087383,0.001718,384
proposed_contact_budget_controller_v4_1,combined_stress,7,0.735596,0.003083,0.804864,0.006454,0.085849,0.001112,0.077083,0.001516,0.651108,0.001104,0.637800,0.001244,0.212250,0.000483,0.060459,0.002604,0.049772,0.001158,0.046943,0.000531,0.084740,0.000556,0.103130,0.001828,0.087409,0.001703,384
proposed_contact_budget_controller_v4_1,combined_stress,8,0.735621,0.003015,0.805184,0.006400,0.085786,0.001126,0.076823,0.001514,0.651306,0.001070,0.637598,0.001241,0.212476,0.000501,0.060405,0.002582,0.049618,0.001188,0.046772,0.000531,0.084671,0.000536,0.103041,0.001823,0.087224,0.001703,384
proposed_contact_budget_controller_v4_1,combined_stress,9,0.735959,0.003016,0.805352,0.006419,0.086005,0.001171,0.076909,0.001515,0.651389,0.001074,0.637575,0.001228,0.212376,0.000494,0.060433,0.002557,0.049557,0.001164,0.046654,0.000530,0.084868,0.000549,0.103159,0.001834,0.087317,0.001716,384
proposed_contact_budget_controller_v4_1,heldout_layout,0,0.753773,0.002919,0.856656,0.006254,0.072637,0.001138,0.062061,0.001497,0.661687,0.001061,0.647816,0.001240,0.208177,0.000483,0.051009,0.002573,0.042703,0.001171,0.042160,0.000512,0.080015,0.000533,0.087680,0.001818,0.073011,0.001699,384
proposed_contact_budget_controller_v4_1,heldout_layout,1,0.753729,0.002851,0.856891,0.006244,0.072336,0.001178,0.061653,0.001532,0.661217,0.001087,0.647653,0.001253,0.208447,0.000491,0.050973,0.002573,0.042883,0.001158,0.042258,0.000548,0.080045,0.000525,0.087429,0.001836,0.072765,0.001727,384
proposed_contact_budget_controller_v4_1,heldout_layout,2,0.753443,0.002842,0.856160,0.006169,0.072824,0.001131,0.061884,0.001503,0.661460,0.001067,0.647568,0.001241,0.208395,0.000494,0.051217,0.002569,0.042493,0.001180,0.042086,0.000518,0.079975,0.000532,0.087704,0.001810,0.073010,0.001695,384
proposed_contact_budget_controller_v4_1,heldout_layout,3,0.754202,0.002894,0.857155,0.006218,0.072648,0.001143,0.061802,0.001525,0.661285,0.001086,0.647599,0.001251,0.208018,0.000499,0.051077,0.002556,0.042776,0.001171,0.042113,0.000528,0.080036,0.000550,0.087444,0.001825,0.072923,0.001704,384
proposed_contact_budget_controller_v4_1,heldout_layout,4,0.753545,0.002817,0.856493,0.006188,0.072516,0.001148,0.061986,0.001523,0.661551,0.001099,0.647639,0.001266,0.208011,0.000487,0.051240,0.002601,0.042729,0.001156,0.042082,0.000524,0.079783,0.000525,0.087702,0.001829,0.072981,0.001711,384
proposed_contact_budget_controller_v4_1,heldout_layout,5,0.753384,0.002841,0.856437,0.006173,0.072277,0.001131,0.061862,0.001523,0.661200,0.001086,0.647432,0.001246,0.208109,0.000493,0.051335,0.002601,0.042778,0.001175,0.041903,0.000527,0.079835,0.000525,0.087577,0.001820,0.072850,0.001708,384
proposed_contact_budget_controller_v4_1,heldout_layout,6,0.753273,0.002833,0.856257,0.006204,0.072453,0.001142,0.061814,0.001523,0.661258,0.001102,0.647509,0.001263,0.208202,0.000487,0.051058,0.002595,0.042884,0.001185,0.042182,0.000513,0.079943,0.000516,0.087584,0.001833,0.072880,0.001716,384
proposed_contact_budget_controller_v4_1,heldout_layout,7,0.753341,0.002865,0.856319,0.006228,0.072621,0.001147,0.061823,0.001529,0.661722,0.001132,0.647335,0.001246,0.207975,0.000497,0.051204,0.002578,0.042750,0.001179,0.042174,0.000517,0.079803,0.000555,0.087737,0.001822,0.072956,0.001709,384
proposed_contact_budget_controller_v4_1,heldout_layout,8,0.753384,0.002910,0.856167,0.006256,0.072578,0.001130,0.061936,0.001527,0.661481,0.001068,0.647210,0.001234,0.208334,0.000461,0.051188,0.002560,0.042651,0.001154,0.042017,0.000529,0.079981,0.000531,0.087554,0.001822,0.072951,0.001706,384
proposed_contact_budget_controller_v4_1,heldout_layout,9,0.753431,0.002787,0.856007,0.006079,0.072621,0.001126,0.062229,0.001481,0.661450,0.001055,0.647661,0.001267,0.207970,0.000479,0.051335,0.002560,0.042726,0.001154,0.042244,0.000522,0.080042,0.000538,0.087779,0.001792,0.073162,0.001679,384
proposed_contact_budget_controller_v4_1,heldout_object,0,0.760535,0.002807,0.871656,0.006146,0.070081,0.001131,0.058181,0.001529,0.664495,0.001113,0.650222,0.001240,0.206983,0.000497,0.048367,0.002561,0.040811,0.001179,0.040775,0.000525,0.078511,0.000516,0.083813,0.001823,0.069510,0.001708,384
proposed_contact_budget_controller_v4_1,heldout_object,1,0.760032,0.002811,0.871639,0.006130,0.069663,0.001152,0.058065,0.001505,0.664408,0.001115,0.650475,0.001236,0.207024,0.000464,0.048221,0.002577,0.040602,0.001136,0.040798,0.000520,0.078714,0.000538,0.083562,0.001822,0.069265,0.001702,384
proposed_contact_budget_controller_v4_1,heldout_object,2,0.760836,0.002795,0.872191,0.006162,0.069862,0.001154,0.058267,0.001514,0.664132,0.001121,0.650957,0.001281,0.206873,0.000519,0.048445,0.002580,0.040590,0.001184,0.040593,0.000520,0.078606,0.000540,0.083799,0.001830,0.069437,0.001712,384
proposed_contact_budget_controller_v4_1,heldout_object,3,0.759932,0.002755,0.871459,0.006071,0.069851,0.001124,0.058112,0.001512,0.664511,0.001085,0.650614,0.001222,0.207124,0.000479,0.048221,0.002572,0.040303,0.001149,0.040877,0.000522,0.078476,0.000523,0.083723,0.001826,0.069324,0.001696,384
proposed_contact_budget_controller_v4_1,heldout_object,4,0.760364,0.002812,0.871920,0.006139,0.069648,0.001139,0.058236,0.001514,0.664248,0.001085,0.650620,0.001238,0.206721,0.000489,0.048286,0.002568,0.040525,0.001156,0.040817,0.000516,0.078479,0.000532,0.083684,0.001808,0.069339,0.001697,384
proposed_contact_budget_controller_v4_1,heldout_object,5,0.760375,0.002805,0.871877,0.006166,0.069417,0.001145,0.058268,0.001519,0.663887,0.001103,0.650476,0.001222,0.207034,0.000484,0.048139,0.002593,0.040837,0.001175,0.040762,0.000528,0.078376,0.000521,0.083558,0.001831,0.069272,0.001715,384
proposed_contact_budget_controller_v4_1,heldout_object,6,0.760149,0.002826,0.871553,0.006195,0.069679,0.001150,0.058201,0.001540,0.664399,0.001056,0.650265,0.001309,0.207078,0.000488,0.048364,0.002558,0.040512,0.001169,0.040785,0.000529,0.078551,0.000533,0.083625,0.001840,0.069347,0.001719,384
proposed_contact_budget_controller_v4_1,heldout_object,7,0.759816,0.002790,0.871074,0.006124,0.069448,0.001120,0.058632,0.001513,0.664222,0.001102,0.650626,0.001266,0.206938,0.000498,0.048243,0.002545,0.040850,0.001164,0.040749,0.000510,0.078680,0.000525,0.083857,0.001810,0.069458,0.001690,384
proposed_contact_budget_controller_v4_1,heldout_object,8,0.760432,0.002806,0.871706,0.006143,0.069585,0.001141,0.058302,0.001510,0.664026,0.001048,0.650547,0.001250,0.206993,0.000515,0.048598,0.002590,0.040863,0.001186,0.040608,0.000532,0.078448,0.000529,0.083691,0.001832,0.069426,0.001710,384
proposed_contact_budget_controller_v4_1,heldout_object,9,0.760479,0.002806,0.872071,0.006116,0.069730,0.001154,0.058131,0.001515,0.664218,0.001068,0.650514,0.001246,0.206766,0.000496,0.048217,0.002571,0.040602,0.001159,0.040703,0.000526,0.078275,0.000529,0.083719,0.001825,0.069302,0.001707,384
proposed_contact_budget_controller_v4_1,heldout_payload,0,0.747339,0.002914,0.829634,0.006290,0.082174,0.001139,0.071726,0.001537,0.656280,0.001040,0.642441,0.001253,0.210366,0.000485,0.055643,0.002587,0.045808,0.001176,0.044230,0.000543,0.082409,0.000538,0.097097,0.001840,0.081995,0.001723,384
proposed_contact_budget_controller_v4_1,heldout_payload,1,0.747678,0.002910,0.830415,0.006262,0.081924,0.001121,0.071794,0.001518,0.656634,0.001033,0.642828,0.001236,0.210058,0.000473,0.055484,0.002599,0.045773,0.001163,0.044274,0.000525,0.082186,0.000516,0.097000,0.001827,0.081905,0.001706,384
proposed_contact_budget_controller_v4_1,heldout_payload,2,0.747830,0.002963,0.830353,0.006352,0.081907,0.001156,0.071707,0.001538,0.656391,0.001084,0.642456,0.001222,0.210138,0.000491,0.055707,0.002588,0.045923,0.001171,0.044391,0.000527,0.082191,0.000526,0.097150,0.001849,0.081946,0.001724,384
proposed_contact_budget_controller_v4_1,heldout_payload,3,0.747825,0.002922,0.830563,0.006293,0.081847,0.001148,0.071777,0.001515,0.656265,0.001077,0.643017,0.001260,0.210067,0.000504,0.055394,0.002584,0.045862,0.001132,0.044399,0.000523,0.082240,0.000532,0.097091,0.001831,0.081881,0.001706,384
